Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781292234,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781292235,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781292236,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781292237,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781292238,150,,Aggregated,0.000000,0.000000,55,80,100,110,150,170,210,220,240,240,240,934,0,55,65.15461704925262,2.2593940000206203,236.74205900010747,352.71413276231266
1781292239,200,,Aggregated,0.000000,0.000000,55,80,100,110,150,170,210,220,240,240,240,934,0,55,65.15461704925262,2.2593940000206203,236.74205900010747,352.71413276231266
1781292240,250,,Aggregated,325.333333,0.000000,71,110,150,180,490,560,620,670,690,710,710,1174,0,70,136.13715437223448,2.2593940000206203,707.9934580001463,368.21039182282794
1781292241,250,,Aggregated,373.000000,0.000000,160,320,430,510,660,770,910,950,1100,1100,1100,1950,0,160.0,263.173696235386,2.2593940000206203,1065.348399999948,399.8466666666667
1781292242,250,,Aggregated,373.000000,0.000000,160,320,430,510,660,770,910,950,1100,1100,1100,1950,0,160.0,263.173696235386,2.2593940000206203,1065.348399999948,399.8466666666667
1781292243,250,,Aggregated,330.666667,0.000000,200,390,540,590,730,840,930,970,1100,1200,1200,2179,0,200.0,305.0795691620024,2.2593940000206203,1241.0016250000808,401.9490592014686
1781292244,250,,Aggregated,341.000000,0.000000,350,580,670,720,840,930,1000,1000,1100,1200,1200,2835,0,350.0,394.46062062257505,2.2593940000206203,1241.0016250000808,413.6268077601411
